Entity,Code,Day,People fully vaccinated (cumulative)
Hong Kong,HKG,2021/5/11,704660
Hong Kong,HKG,2021/5/12,718782
Hong Kong,HKG,2021/5/13,733258
Hong Kong,HKG,2021/5/14,750565
Hong Kong,HKG,2021/5/15,772294
Hong Kong,HKG,2021/5/16,787228
Hong Kong,HKG,2021/5/17,803905
Hong Kong,HKG,2021/5/18,816756
Hong Kong,HKG,2021/5/19,824180
Hong Kong,HKG,2021/5/20,837208
Hong Kong,HKG,2021/5/21,854042
Hong Kong,HKG,2021/5/22,874835
Hong Kong,HKG,2021/5/23,891863
Hong Kong,HKG,2021/5/24,907595
Hong Kong,HKG,2021/5/25,921536
Hong Kong,HKG,2021/5/26,934404
Hong Kong,HKG,2021/5/27,947775
Hong Kong,HKG,2021/5/28,966574
Hong Kong,HKG,2021/5/29,986659
Hong Kong,HKG,2021/5/30,1004682
Hong Kong,HKG,2021/5/31,1021044
Hong Kong,HKG,2021/6/1,1034759
Hong Kong,HKG,2021/6/2,1047461
Hong Kong,HKG,2021/6/3,1059815
Hong Kong,HKG,2021/6/4,1075622
Hong Kong,HKG,2021/6/5,1094675
Hong Kong,HKG,2021/6/6,1109458
Hong Kong,HKG,2021/6/7,1122169
Hong Kong,HKG,2021/6/8,1132233
Hong Kong,HKG,2021/6/9,1140633
Hong Kong,HKG,2021/6/10,1150782
Hong Kong,HKG,2021/6/11,1165808
Hong Kong,HKG,2021/6/12,1183855
Hong Kong,HKG,2021/6/13,1196266
Hong Kong,HKG,2021/6/14,1203265
Hong Kong,HKG,2021/6/15,1215617
Hong Kong,HKG,2021/6/16,1223887
Hong Kong,HKG,2021/6/17,1233555
Hong Kong,HKG,2021/6/18,1248052
Hong Kong,HKG,2021/6/19,1266321
Hong Kong,HKG,2021/6/20,1280209
Hong Kong,HKG,2021/6/21,1295716
Hong Kong,HKG,2021/6/22,1308911
Hong Kong,HKG,2021/6/23,1322115
Hong Kong,HKG,2021/6/24,1337892
Hong Kong,HKG,2021/6/25,1360404
Hong Kong,HKG,2021/6/26,1388645
Hong Kong,HKG,2021/6/27,1411138
Hong Kong,HKG,2021/6/28,1433341
Hong Kong,HKG,2021/6/29,1456614
Hong Kong,HKG,2021/6/30,1480252
Hong Kong,HKG,2021/7/1,1495177
Hong Kong,HKG,2021/7/2,1530658
Hong Kong,HKG,2021/7/3,1565227
Hong Kong,HKG,2021/7/4,1591351
Hong Kong,HKG,2021/7/5,1619561
Hong Kong,HKG,2021/7/6,1645440
Hong Kong,HKG,2021/7/7,1669628
Hong Kong,HKG,2021/7/8,1698033
Hong Kong,HKG,2021/7/9,1735695
Hong Kong,HKG,2021/7/10,1776493
Hong Kong,HKG,2021/7/11,1804970
Hong Kong,HKG,2021/7/12,1829820
Hong Kong,HKG,2021/7/13,1853617
Hong Kong,HKG,2021/7/14,1877008
Hong Kong,HKG,2021/7/15,1907595
Hong Kong,HKG,2021/7/16,1944304
Hong Kong,HKG,2021/7/17,1981163
Hong Kong,HKG,2021/7/18,2009759
Hong Kong,HKG,2021/7/19,2038499
Hong Kong,HKG,2021/7/20,2065483
Hong Kong,HKG,2021/7/21,2091822
Hong Kong,HKG,2021/7/22,2122952
Hong Kong,HKG,2021/7/23,2166855
Hong Kong,HKG,2021/7/24,2207406
Hong Kong,HKG,2021/7/25,2237936
Hong Kong,HKG,2021/7/26,2271646
Hong Kong,HKG,2021/7/27,2301984
Hong Kong,HKG,2021/7/28,2332257
Hong Kong,HKG,2021/7/29,2362205
Hong Kong,HKG,2021/7/30,2400815
Hong Kong,HKG,2021/7/31,2435895
Hong Kong,HKG,2021/8/1,2463016
Hong Kong,HKG,2021/8/2,2495547
Hong Kong,HKG,2021/8/3,2526109
Hong Kong,HKG,2021/8/4,2556335
Hong Kong,HKG,2021/8/5,2588116
Hong Kong,HKG,2021/8/6,2625948
Hong Kong,HKG,2021/8/7,2660961
Hong Kong,HKG,2021/8/8,2686241
Hong Kong,HKG,2021/8/9,2720120
Hong Kong,HKG,2021/8/10,2750176
Hong Kong,HKG,2021/8/11,2779526
Hong Kong,HKG,2021/8/12,2812368
Hong Kong,HKG,2021/8/13,2847371
Hong Kong,HKG,2021/8/14,2881031
Hong Kong,HKG,2021/8/15,2906771
Hong Kong,HKG,2021/8/16,2936390
Hong Kong,HKG,2021/8/17,2964101
Hong Kong,HKG,2021/8/18,2991783
Hong Kong,HKG,2021/8/19,3022642
Hong Kong,HKG,2021/8/20,3059451
Hong Kong,HKG,2021/8/21,3096941
Hong Kong,HKG,2021/8/22,3125255
Hong Kong,HKG,2021/8/23,3158044
Hong Kong,HKG,2021/8/24,3187805
Hong Kong,HKG,2021/8/25,3219155
Hong Kong,HKG,2021/8/26,3256180
Hong Kong,HKG,2021/8/27,3295506
Hong Kong,HKG,2021/8/28,3334314
Hong Kong,HKG,2021/8/29,3366707
Hong Kong,HKG,2021/8/30,3407275
Hong Kong,HKG,2021/8/31,3448389
Hong Kong,HKG,2021/9/1,3475666
Hong Kong,HKG,2021/9/2,3502716
Hong Kong,HKG,2021/9/3,3536482
Hong Kong,HKG,2021/9/4,3570810
Hong Kong,HKG,2021/9/5,3597554
Hong Kong,HKG,2021/9/6,3627380
Hong Kong,HKG,2021/9/7,3654876
Hong Kong,HKG,2021/9/8,3682755
Hong Kong,HKG,2021/9/9,3712176
Hong Kong,HKG,2021/9/10,3748475
Hong Kong,HKG,2021/9/11,3785595
Hong Kong,HKG,2021/9/12,3811574
Hong Kong,HKG,2021/9/13,3837338
Hong Kong,HKG,2021/9/14,3859025
Hong Kong,HKG,2021/9/15,3880301
Hong Kong,HKG,2021/9/16,3902384
Hong Kong,HKG,2021/9/17,3928837
Hong Kong,HKG,2021/9/18,3957829
Hong Kong,HKG,2021/9/19,3975093
Hong Kong,HKG,2021/9/20,3992572
Hong Kong,HKG,2021/9/21,4005629
Hong Kong,HKG,2021/9/22,4018032
Hong Kong,HKG,2021/9/23,4043760
Hong Kong,HKG,2021/9/24,4070083
Hong Kong,HKG,2021/9/25,4099085
Hong Kong,HKG,2021/9/26,4116809
Hong Kong,HKG,2021/9/27,4135123
Hong Kong,HKG,2021/9/28,4149990
Hong Kong,HKG,2021/9/29,4165837
Hong Kong,HKG,2021/9/30,4184238
Hong Kong,HKG,2021/10/1,4194370
Hong Kong,HKG,2021/10/2,4211427
Hong Kong,HKG,2021/10/3,4220775
Hong Kong,HKG,2021/10/4,4233065
Hong Kong,HKG,2021/10/5,4241934
Hong Kong,HKG,2021/10/6,4250165
Hong Kong,HKG,2021/10/7,4259415
Hong Kong,HKG,2021/10/8,4270355
Hong Kong,HKG,2021/10/9,4270398
Hong Kong,HKG,2021/10/10,4284693
Hong Kong,HKG,2021/10/11,4294614
Hong Kong,HKG,2021/10/12,4300299
Hong Kong,HKG,2021/10/14,4308507
Hong Kong,HKG,2021/10/15,4322455
Hong Kong,HKG,2021/10/16,4334810
Hong Kong,HKG,2021/10/17,4340403
Hong Kong,HKG,2021/10/18,4348039
Hong Kong,HKG,2021/10/19,4353362
Hong Kong,HKG,2021/10/20,4358035
Hong Kong,HKG,2021/10/21,4365431
Hong Kong,HKG,2021/10/22,4374824
Hong Kong,HKG,2021/10/23,4384392
Hong Kong,HKG,2021/10/24,4388908
Hong Kong,HKG,2021/10/25,4395882
Hong Kong,HKG,2021/10/26,4402055
Hong Kong,HKG,2021/10/27,4407023
Hong Kong,HKG,2021/10/28,4412918
Hong Kong,HKG,2021/10/29,4417783
Hong Kong,HKG,2021/10/30,4421913
Hong Kong,HKG,2021/10/31,4425466
Hong Kong,HKG,2021/11/1,4429972
Hong Kong,HKG,2021/11/2,4433552
Hong Kong,HKG,2021/11/3,4434953
Hong Kong,HKG,2021/11/4,4438974
Hong Kong,HKG,2021/11/5,4443533
Hong Kong,HKG,2021/11/6,4448449
Hong Kong,HKG,2021/11/7,4451524
Hong Kong,HKG,2021/11/8,4455908
Hong Kong,HKG,2021/11/9,4459213
Hong Kong,HKG,2021/11/10,4459839
Hong Kong,HKG,2021/11/11,4463166
Hong Kong,HKG,2021/11/12,4467450
Hong Kong,HKG,2021/11/13,4472947
Hong Kong,HKG,2021/11/14,4475568
Hong Kong,HKG,2021/11/15,4479273
Hong Kong,HKG,2021/11/16,4482729
Hong Kong,HKG,2021/11/17,4484063
Hong Kong,HKG,2021/11/18,4488760
Hong Kong,HKG,2021/11/19,4493458
Hong Kong,HKG,2021/11/20,4498378
Hong Kong,HKG,2021/11/21,4501186
Hong Kong,HKG,2021/11/22,4504850
Hong Kong,HKG,2021/11/23,4508385
Hong Kong,HKG,2021/11/24,4509690
Hong Kong,HKG,2021/11/25,4513917
Hong Kong,HKG,2021/11/26,4518298
Hong Kong,HKG,2021/11/27,4523645
Hong Kong,HKG,2021/11/28,4526843
Hong Kong,HKG,2021/11/29,4530771
Hong Kong,HKG,2021/11/30,4534510
Hong Kong,HKG,2021/12/1,4535848
Hong Kong,HKG,2021/12/2,4539681
Hong Kong,HKG,2021/12/3,4544244
Hong Kong,HKG,2021/12/4,4549391
Hong Kong,HKG,2021/12/5,4552592
Hong Kong,HKG,2021/12/6,4556444
Hong Kong,HKG,2021/12/7,4559889
Hong Kong,HKG,2021/12/8,4561197
Hong Kong,HKG,2021/12/9,4565425
Hong Kong,HKG,2021/12/10,4570298
Hong Kong,HKG,2021/12/11,4576034
Hong Kong,HKG,2021/12/12,4579461
Hong Kong,HKG,2021/12/13,4583387
Hong Kong,HKG,2021/12/14,4586953
Hong Kong,HKG,2021/12/15,4588313
Hong Kong,HKG,2021/12/16,4592973
Hong Kong,HKG,2021/12/17,4598147
Hong Kong,HKG,2021/12/18,4604595
Hong Kong,HKG,2021/12/19,4609185
Hong Kong,HKG,2021/12/20,4614010
Hong Kong,HKG,2021/12/21,4618046
Hong Kong,HKG,2021/12/22,4619780
Hong Kong,HKG,2021/12/23,4624864
Hong Kong,HKG,2021/12/24,4629169
Hong Kong,HKG,2021/12/25,4632849
Hong Kong,HKG,2021/12/26,4636624
Hong Kong,HKG,2021/12/27,4640816
Hong Kong,HKG,2021/12/28,4648964
Hong Kong,HKG,2021/12/29,4651794
Hong Kong,HKG,2021/12/30,4657026
Hong Kong,HKG,2021/12/31,4662016
Hong Kong,HKG,2022/1/1,4665203
Hong Kong,HKG,2022/1/2,4668845
Hong Kong,HKG,2022/1/3,4674158
Hong Kong,HKG,2022/1/4,4678481
Hong Kong,HKG,2022/1/5,4681103
Hong Kong,HKG,2022/1/6,4685746
Hong Kong,HKG,2022/1/7,4690968
Hong Kong,HKG,2022/1/8,4696384
Hong Kong,HKG,2022/1/9,4699311
Hong Kong,HKG,2022/1/10,4703074
Hong Kong,HKG,2022/1/11,4706572
Hong Kong,HKG,2022/1/12,4708808
Hong Kong,HKG,2022/1/13,4712938
Hong Kong,HKG,2022/1/14,4717364
Hong Kong,HKG,2022/1/15,4721568
Hong Kong,HKG,2022/1/16,4724245
Hong Kong,HKG,2022/1/17,4727069
Hong Kong,HKG,2022/1/18,4730234
Hong Kong,HKG,2022/1/19,4732273
Hong Kong,HKG,2022/1/20,4736363
Hong Kong,HKG,2022/1/21,4740917
Hong Kong,HKG,2022/1/22,4746432
Hong Kong,HKG,2022/1/23,4751225
Hong Kong,HKG,2022/1/24,4757193
Hong Kong,HKG,2022/1/25,4764301
Hong Kong,HKG,2022/1/26,4771490
Hong Kong,HKG,2022/1/27,4779551
Hong Kong,HKG,2022/1/28,4789897
Hong Kong,HKG,2022/1/29,4799485
Hong Kong,HKG,2022/1/30,4807050
Hong Kong,HKG,2022/1/31,4810695
Hong Kong,HKG,2022/2/2,4810893
Hong Kong,HKG,2022/2/3,4812496
Hong Kong,HKG,2022/2/4,4832587
Hong Kong,HKG,2022/2/5,4847789
Hong Kong,HKG,2022/2/6,4858608
Hong Kong,HKG,2022/2/7,4879752
Hong Kong,HKG,2022/2/8,4901272
Hong Kong,HKG,2022/2/9,4919482
Hong Kong,HKG,2022/2/10,4938737
Hong Kong,HKG,2022/2/11,4961537
Hong Kong,HKG,2022/2/12,4980165
Hong Kong,HKG,2022/2/13,4990594
Hong Kong,HKG,2022/2/14,5007239
Hong Kong,HKG,2022/2/15,5025045
Hong Kong,HKG,2022/2/16,5042326
Hong Kong,HKG,2022/2/17,5058753
Hong Kong,HKG,2022/2/18,5079530
Hong Kong,HKG,2022/2/19,5098061
Hong Kong,HKG,2022/2/20,5108067
Hong Kong,HKG,2022/2/21,5120478
Hong Kong,HKG,2022/2/22,5131908
Hong Kong,HKG,2022/2/23,5142084
Hong Kong,HKG,2022/2/24,5153653
Hong Kong,HKG,2022/2/25,5169675
Hong Kong,HKG,2022/2/26,5186513
Hong Kong,HKG,2022/2/27,5196247
Hong Kong,HKG,2022/2/28,5207781
Hong Kong,HKG,2022/3/1,5216742
Hong Kong,HKG,2022/3/2,5225612
Hong Kong,HKG,2022/3/3,5235969
Hong Kong,HKG,2022/3/4,5250299
Hong Kong,HKG,2022/3/5,5265076
Hong Kong,HKG,2022/3/6,5274801
Hong Kong,HKG,2022/3/7,5291004
Hong Kong,HKG,2022/3/8,5308252
Hong Kong,HKG,2022/3/9,5328876
Hong Kong,HKG,2022/3/10,5351399
Hong Kong,HKG,2022/3/11,5377635
Hong Kong,HKG,2022/3/12,5398927
Hong Kong,HKG,2022/3/13,5411025
Hong Kong,HKG,2022/3/14,5435599
Hong Kong,HKG,2022/3/15,5461134
Hong Kong,HKG,2022/3/16,5486693
Hong Kong,HKG,2022/3/17,5512583
Hong Kong,HKG,2022/3/18,5543946
Hong Kong,HKG,2022/3/19,5568527
Hong Kong,HKG,2022/3/20,5581482
Hong Kong,HKG,2022/3/21,5606805
Hong Kong,HKG,2022/3/22,5631220
Hong Kong,HKG,2022/3/23,5654182
Hong Kong,HKG,2022/3/24,5677758
Hong Kong,HKG,2022/3/25,5704977
Hong Kong,HKG,2022/3/26,5727090
Hong Kong,HKG,2022/3/27,5739630
Hong Kong,HKG,2022/3/28,5761129
Hong Kong,HKG,2022/3/29,5780563
Hong Kong,HKG,2022/3/30,5799262
Hong Kong,HKG,2022/3/31,5817049
Hong Kong,HKG,2022/4/1,5834660
Hong Kong,HKG,2022/4/2,5851573
Hong Kong,HKG,2022/4/3,5860515
Hong Kong,HKG,2022/4/4,5876993
Hong Kong,HKG,2022/4/5,5882328
Hong Kong,HKG,2022/4/6,5896687
Hong Kong,HKG,2022/4/7,5910178
Hong Kong,HKG,2022/4/8,5925939
Hong Kong,HKG,2022/4/9,5939237
Hong Kong,HKG,2022/4/10,5946583
Hong Kong,HKG,2022/4/11,5959104
Hong Kong,HKG,2022/4/12,5970107
Hong Kong,HKG,2022/4/13,5980320
Hong Kong,HKG,2022/4/14,5992806
Hong Kong,HKG,2022/4/15,6000233
Hong Kong,HKG,2022/4/16,6007060
Hong Kong,HKG,2022/4/17,6013464
Hong Kong,HKG,2022/4/18,6018945
Hong Kong,HKG,2022/4/19,6030472
Hong Kong,HKG,2022/4/20,6039104
Hong Kong,HKG,2022/4/21,6046869
Hong Kong,HKG,2022/4/22,6057551
Hong Kong,HKG,2022/4/23,6068434
Hong Kong,HKG,2022/4/24,6074199
Hong Kong,HKG,2022/4/25,6082190
Hong Kong,HKG,2022/4/26,6089717
Hong Kong,HKG,2022/4/27,6096843
Hong Kong,HKG,2022/4/28,6105258
Hong Kong,HKG,2022/4/29,6118656
Hong Kong,HKG,2022/4/30,6135389
Hong Kong,HKG,2022/5/1,6145533
Hong Kong,HKG,2022/5/2,6152555
Hong Kong,HKG,2022/5/3,6163314
Hong Kong,HKG,2022/5/4,6171383
Hong Kong,HKG,2022/5/5,6179336
Hong Kong,HKG,2022/5/6,6190461
Hong Kong,HKG,2022/5/7,6202698
Hong Kong,HKG,2022/5/8,6210006
Hong Kong,HKG,2022/5/9,6214609
Hong Kong,HKG,2022/5/10,6222072
Hong Kong,HKG,2022/5/11,6227121
Hong Kong,HKG,2022/5/12,6232142
Hong Kong,HKG,2022/5/13,6239635
Hong Kong,HKG,2022/5/14,6248789
Hong Kong,HKG,2022/5/15,6253515
Hong Kong,HKG,2022/5/16,6258124
Hong Kong,HKG,2022/5/17,6263061
Hong Kong,HKG,2022/5/18,6267337
Hong Kong,HKG,2022/5/19,6272086
Hong Kong,HKG,2022/5/20,6279949
Hong Kong,HKG,2022/5/21,6287937
Hong Kong,HKG,2022/5/22,6292124
Hong Kong,HKG,2022/5/23,6297053
Hong Kong,HKG,2022/5/24,6301400
Hong Kong,HKG,2022/5/25,6305845
Hong Kong,HKG,2022/5/26,6310563
Hong Kong,HKG,2022/5/27,6316869
Hong Kong,HKG,2022/5/28,6323991
Hong Kong,HKG,2022/5/29,6327553
Hong Kong,HKG,2022/5/30,6332403
Hong Kong,HKG,2022/5/31,6337315
Hong Kong,HKG,2022/6/1,6341354
Hong Kong,HKG,2022/6/2,6346926
Hong Kong,HKG,2022/6/3,6350506
Hong Kong,HKG,2022/6/4,6356207
Hong Kong,HKG,2022/6/5,6358940
Hong Kong,HKG,2022/6/6,6363380
Hong Kong,HKG,2022/6/7,6366760
Hong Kong,HKG,2022/6/8,6369824
Hong Kong,HKG,2022/6/9,6372904
Hong Kong,HKG,2022/6/10,6378211
Hong Kong,HKG,2022/6/11,6384458
Hong Kong,HKG,2022/6/12,6387075
Hong Kong,HKG,2022/6/13,6391905
Hong Kong,HKG,2022/6/14,6395970
Hong Kong,HKG,2022/6/15,6399832
Hong Kong,HKG,2022/6/16,6404605
Hong Kong,HKG,2022/6/17,6410256
Hong Kong,HKG,2022/6/18,6415624
Hong Kong,HKG,2022/6/19,6417818
Hong Kong,HKG,2022/6/20,6422388
Hong Kong,HKG,2022/6/21,6425729
Hong Kong,HKG,2022/6/22,6428660
Hong Kong,HKG,2022/6/23,6432085
Hong Kong,HKG,2022/6/24,6435976
Hong Kong,HKG,2022/6/25,6440226
Hong Kong,HKG,2022/6/26,6441998
Hong Kong,HKG,2022/6/27,6445103
Hong Kong,HKG,2022/6/28,6447925
Hong Kong,HKG,2022/6/29,6450640
Hong Kong,HKG,2022/6/30,6454932
Hong Kong,HKG,2022/7/1,6456355
Hong Kong,HKG,2022/7/2,6456385
Hong Kong,HKG,2022/7/3,6458343
Hong Kong,HKG,2022/7/4,6461506
Hong Kong,HKG,2022/7/5,6463872
Hong Kong,HKG,2022/7/6,6465823
Hong Kong,HKG,2022/7/7,6467960
Hong Kong,HKG,2022/7/8,6471447
Hong Kong,HKG,2022/7/9,6474531
Hong Kong,HKG,2022/7/10,6475756
Hong Kong,HKG,2022/7/11,6478358
Hong Kong,HKG,2022/7/12,6480318
Hong Kong,HKG,2022/7/13,6482250
Hong Kong,HKG,2022/7/14,6484283
Hong Kong,HKG,2022/7/15,6487276
Hong Kong,HKG,2022/7/16,6490315
Hong Kong,HKG,2022/7/17,6491462
Hong Kong,HKG,2022/7/18,6493764
Hong Kong,HKG,2022/7/19,6495596
Hong Kong,HKG,2022/7/20,6497289
Hong Kong,HKG,2022/7/21,6498947
Hong Kong,HKG,2022/7/22,6501328
Hong Kong,HKG,2022/7/23,6503508
Hong Kong,HKG,2022/7/24,6504535
Hong Kong,HKG,2022/7/25,6506337
Hong Kong,HKG,2022/7/26,6507960
Hong Kong,HKG,2022/7/27,6509729
Hong Kong,HKG,2022/7/28,6511700
Hong Kong,HKG,2022/7/29,6513957
Hong Kong,HKG,2022/7/30,6515908
Hong Kong,HKG,2022/7/31,6516816
Hong Kong,HKG,2022/8/1,6518438
Hong Kong,HKG,2022/8/2,6520030
Hong Kong,HKG,2022/8/3,6521599
Hong Kong,HKG,2022/8/4,6523203
Hong Kong,HKG,2022/8/5,6525437
Hong Kong,HKG,2022/8/6,6527659
Hong Kong,HKG,2022/8/7,6528761
Hong Kong,HKG,2022/8/8,6530693
Hong Kong,HKG,2022/8/9,6532351
Hong Kong,HKG,2022/8/10,6533729
Hong Kong,HKG,2022/8/11,6535471
Hong Kong,HKG,2022/8/12,6537638
Hong Kong,HKG,2022/8/13,6539995
Hong Kong,HKG,2022/8/14,6541373
Hong Kong,HKG,2022/8/15,6543989
Hong Kong,HKG,2022/8/16,6546509
Hong Kong,HKG,2022/8/17,6548441
Hong Kong,HKG,2022/8/18,6550926
Hong Kong,HKG,2022/8/19,6553646
Hong Kong,HKG,2022/8/20,6556547
Hong Kong,HKG,2022/8/21,6558290
Hong Kong,HKG,2022/8/22,6561078
Hong Kong,HKG,2022/8/23,6563626
Hong Kong,HKG,2022/8/24,6566070
Hong Kong,HKG,2022/8/25,6567611
Hong Kong,HKG,2022/8/26,6570944
Hong Kong,HKG,2022/8/27,6574965
Hong Kong,HKG,2022/8/28,6577435
Hong Kong,HKG,2022/8/29,6581769
Hong Kong,HKG,2022/8/30,6585708
Hong Kong,HKG,2022/8/31,6588879
Hong Kong,HKG,2022/9/1,6591970
Hong Kong,HKG,2022/9/2,6596776
Hong Kong,HKG,2022/9/3,6602642
Hong Kong,HKG,2022/9/4,6605569
Hong Kong,HKG,2022/9/5,6609671
Hong Kong,HKG,2022/9/6,6613372
Hong Kong,HKG,2022/9/7,6616756
Hong Kong,HKG,2022/9/8,6620808
Hong Kong,HKG,2022/9/9,6626563
Hong Kong,HKG,2022/9/10,6631904
Hong Kong,HKG,2022/9/11,6635396
Hong Kong,HKG,2022/9/12,6638022
Hong Kong,HKG,2022/9/13,6643101
Hong Kong,HKG,2022/9/14,6646776
Hong Kong,HKG,2022/9/15,6650632
Hong Kong,HKG,2022/9/16,6655818
Hong Kong,HKG,2022/9/17,6661904
Hong Kong,HKG,2022/9/18,6664668
Hong Kong,HKG,2022/9/19,6668061
Hong Kong,HKG,2022/9/20,6670698
Hong Kong,HKG,2022/9/21,6672963
Hong Kong,HKG,2022/9/22,6675343
Hong Kong,HKG,2022/9/23,6679379
Hong Kong,HKG,2022/9/24,6683698
Hong Kong,HKG,2022/9/25,6685605
Hong Kong,HKG,2022/9/26,6687801
Hong Kong,HKG,2022/9/27,6689904
Hong Kong,HKG,2022/9/28,6691917
Hong Kong,HKG,2022/9/29,6694257
Hong Kong,HKG,2022/9/30,6698450
Hong Kong,HKG,2022/10/1,6701649
Hong Kong,HKG,2022/10/2,6703482
Hong Kong,HKG,2022/10/3,6706484
Hong Kong,HKG,2022/10/4,6707410
Hong Kong,HKG,2022/10/5,6709048
Hong Kong,HKG,2022/10/6,6710547
Hong Kong,HKG,2022/10/7,6712773
Hong Kong,HKG,2022/10/8,6715141
Hong Kong,HKG,2022/10/9,6716167
Hong Kong,HKG,2022/10/10,6717460
Hong Kong,HKG,2022/10/11,6718708
Hong Kong,HKG,2022/10/12,6719735
Hong Kong,HKG,2022/10/13,6720902
Hong Kong,HKG,2022/10/14,6722629
Hong Kong,HKG,2022/10/15,6724663
Hong Kong,HKG,2022/10/16,6725467
Hong Kong,HKG,2022/10/17,6726663
Hong Kong,HKG,2022/10/18,6727499
Hong Kong,HKG,2022/10/19,6728467
Hong Kong,HKG,2022/10/20,6729429
Hong Kong,HKG,2022/10/21,6730896
Hong Kong,HKG,2022/10/22,6732477
Hong Kong,HKG,2022/10/23,6733152
Hong Kong,HKG,2022/10/24,6734037
Hong Kong,HKG,2022/10/25,6734887
Hong Kong,HKG,2022/10/26,6735717
Hong Kong,HKG,2022/10/27,6736606
Hong Kong,HKG,2022/10/28,6738096
Hong Kong,HKG,2022/10/29,6739594
Hong Kong,HKG,2022/10/30,6740242
Hong Kong,HKG,2022/10/31,6741129
Hong Kong,HKG,2022/11/1,6741823
Hong Kong,HKG,2022/11/2,6742039
Hong Kong,HKG,2022/11/3,6742937
Hong Kong,HKG,2022/11/4,6744121
Hong Kong,HKG,2022/11/5,6745384
Hong Kong,HKG,2022/11/6,6745986
Hong Kong,HKG,2022/11/7,6746723
Hong Kong,HKG,2022/11/8,6747431
Hong Kong,HKG,2022/11/9,6748067
Hong Kong,HKG,2022/11/10,6748807
Hong Kong,HKG,2022/11/11,6750027
Hong Kong,HKG,2022/11/12,6751268
Hong Kong,HKG,2022/11/13,6751858
